Eliminations,Damage Dealt,Assists,Objective Time,Damage Mitigated,Healing Done,Deaths,Solo Kills,Final Blows,Role,Result,match_id,round_num,team
25,10966,0,186,2621,0,5,1,13,Damage,1,NA_S1_RR_W1_D3_M1,3,Shikigami
29,13399,6,137,15663,0,10,1,12,Tank,1,NA_S1_RR_W1_D3_M1,3,Shikigami
22,5251,27,128,3580,10081,8,1,10,Support,1,NA_S1_RR_W1_D3_M1,3,Shikigami
17,4555,22,19,1126,12045,6,1,6,Support,1,NA_S1_RR_W1_D3_M1,3,Shikigami
20,8807,0,82,1862,257,9,1,8,Damage,0,NA_S1_RR_W1_D3_M1,4,Amplify
15,9670,1,34,0,0,6,0,4,Damage,0,NA_S1_RR_W1_D3_M1,4,Amplify
19,13114,9,109,7901,3198,6,0,5,Tank,0,NA_S1_RR_W1_D3_M1,4,Amplify
15,5091,15,77,3355,8955,7,0,4,Support,0,NA_S1_RR_W1_D3_M1,4,Amplify
9,3094,17,31,0,14648,7,0,3,Support,0,NA_S1_RR_W1_D3_M1,4,Amplify
19,13851,1,62,0,0,6,0,8,Damage,1,NA_S1_RR_W1_D3_M1,4,Shikigami
22,9388,0,148,2743,0,5,0,11,Damage,1,NA_S1_RR_W1_D3_M1,4,Shikigami
24,12941,16,126,8534,2110,6,0,5,Tank,1,NA_S1_RR_W1_D3_M1,4,Shikigami
23,6292,17,110,2465,7849,5,0,9,Support,1,NA_S1_RR_W1_D3_M1,4,Shikigami
14,4193,27,42,0,13358,2,0,2,Support,1,NA_S1_RR_W1_D3_M1,4,Shikigami
20,8243,0,45,700,0,1,0,12,Damage,1,NA_S1_RR_W1_D3_M2,1,SpaceStation
17,8982,3,24,381,0,6,0,4,Damage,1,NA_S1_RR_W1_D3_M2,1,SpaceStation
15,8313,4,81,7954,0,1,0,6,Tank,1,NA_S1_RR_W1_D3_M2,1,SpaceStation
9,2682,15,18,0,14073,1,0,2,Support,1,NA_S1_RR_W1_D3_M2,1,SpaceStation
14,4926,13,34,2029,7561,1,0,4,Support,1,NA_S1_RR_W1_D3_M2,1,SpaceStation
3,9250,0,14,137,0,6,0,1,Damage,0,NA_S1_RR_W1_D3_M2,1,Team Liquid
6,5991,0,68,393,0,6,0,3,Damage,0,NA_S1_RR_W1_D3_M2,1,Team Liquid
10,9454,3,71,7401,0,6,1,5,Tank,0,NA_S1_RR_W1_D3_M2,1,Team Liquid
8,3016,8,7,0,10536,3,0,1,Support,0,NA_S1_RR_W1_D3_M2,1,Team Liquid
5,4188,4,57,3061,5673,7,0,0,Support,0,NA_S1_RR_W1_D3_M2,1,Team Liquid
12,10028,0,48,234,0,9,2,10,Damage,0,NA_S1_RR_W1_D3_M2,2,SpaceStation
11,13793,1,25,348,0,10,0,4,Damage,0,NA_S1_RR_W1_D3_M2,2,SpaceStation
13,10834,5,97,19011,0,8,0,1,Tank,0,NA_S1_RR_W1_D3_M2,2,SpaceStation
9,7360,9,30,0,15509,6,0,3,Support,0,NA_S1_RR_W1_D3_M2,2,SpaceStation
7,5833,9,55,2140,9155,7,0,3,Support,0,NA_S1_RR_W1_D3_M2,2,SpaceStation
28,14801,2,46,60,0,6,2,14,Damage,1,NA_S1_RR_W1_D3_M2,2,Team Liquid
26,8538,0,105,0,0,4,1,13,Damage,1,NA_S1_RR_W1_D3_M2,2,Team Liquid
26,10618,13,140,6782,0,2,0,7,Tank,1,NA_S1_RR_W1_D3_M2,2,Team Liquid
13,5415,17,84,734,11157,6,0,2,Support,1,NA_S1_RR_W1_D3_M2,2,Team Liquid
17,8179,23,58,613,9008,3,0,4,Support,1,NA_S1_RR_W1_D3_M2,2,Team Liquid
11,5628,0,60,577,0,6,0,2,Damage,0,NA_S1_RR_W1_D3_M2,3,SpaceStation
5,7945,2,3,272,0,9,0,2,Damage,0,NA_S1_RR_W1_D3_M2,3,SpaceStation
11,8045,1,47,7095,0,6,0,5,Tank,0,NA_S1_RR_W1_D3_M2,3,SpaceStation
7,4534,6,13,0,10470,7,0,2,Support,0,NA_S1_RR_W1_D3_M2,3,SpaceStation
6,4152,6,25,1912,7261,4,0,3,Support,0,NA_S1_RR_W1_D3_M2,3,SpaceStation
21,8556,3,13,0,0,4,0,10,Damage,1,NA_S1_RR_W1_D3_M2,3,Team Liquid
24,7143,0,26,662,0,3,0,6,Damage,1,NA_S1_RR_W1_D3_M2,3,Team Liquid
22,9408,4,57,7963,0,3,0,10,Tank,1,NA_S1_RR_W1_D3_M2,3,Team Liquid
11,3882,21,28,0,9475,2,0,3,Support,1,NA_S1_RR_W1_D3_M2,3,Team Liquid
15,4792,22,39,2158,7165,2,0,1,Support,1,NA_S1_RR_W1_D3_M2,3,Team Liquid
18,4612,0,19,468,0,0,1,11,Damage,1,NA_S1_RR_W1_D3_M2,4,SpaceStation
15,5523,2,10,0,0,1,0,7,Damage,1,NA_S1_RR_W1_D3_M2,4,SpaceStation
12,4490,2,30,1876,0,0,0,2,Tank,1,NA_S1_RR_W1_D3_M2,4,SpaceStation
9,1181,12,10,0,6199,0,0,0,Support,1,NA_S1_RR_W1_D3_M2,4,SpaceStation
10,2162,14,7,1191,4416,0,0,2,Support,1,NA_S1_RR_W1_D3_M2,4,SpaceStation
0,3505,0,9,0,0,5,0,0,Damage,0,NA_S1_RR_W1_D3_M2,4,Team Liquid
0,2816,0,40,530,0,3,0,0,Damage,0,NA_S1_RR_W1_D3_M2,4,Team Liquid
1,4075,0,40,3692,0,3,0,1,Tank,0,NA_S1_RR_W1_D3_M2,4,Team Liquid
1,1819,1,6,223,3151,6,0,0,Support,0,NA_S1_RR_W1_D3_M2,4,Team Liquid
1,1877,1,4,897,2355,5,0,0,Support,0,NA_S1_RR_W1_D3_M2,4,Team Liquid
30,16237,0,116,1729,0,11,1,20,Damage,0,NA_S1_RR_W1_D3_M2,5,SpaceStation
24,16017,1,74,195,0,15,0,10,Damage,0,NA_S1_RR_W1_D3_M2,5,SpaceStation
29,14997,8,177,22530,0,14,0,3,Tank,0,NA_S1_RR_W1_D3_M2,5,SpaceStation
17,9633,29,111,0,20043,8,0,7,Support,0,NA_S1_RR_W1_D3_M2,5,SpaceStation
20,8478,25,147,3704,11459,12,0,4,Support,0,NA_S1_RR_W1_D3_M2,5,SpaceStation
39,19119,5,55,150,0,9,1,15,Damage,1,NA_S1_RR_W1_D3_M2,5,Team Liquid
38,13269,0,147,0,0,9,1,18,Damage,1,NA_S1_RR_W1_D3_M2,5,Team Liquid
43,18450,17,153,11603,0,5,2,15,Tank,1,NA_S1_RR_W1_D3_M2,5,Team Liquid
26,8702,34,74,0,14944,12,0,7,Support,1,NA_S1_RR_W1_D3_M2,5,Team Liquid
26,6252,43,147,8921,13427,9,0,5,Support,1,NA_S1_RR_W1_D3_M2,5,Team Liquid
10,8328,0,27,2634,0,7,0,8,Damage,0,NA_S1_RR_W2_D1_M1,1,Shikigami
6,5717,1,18,246,18,7,0,1,Damage,0,NA_S1_RR_W2_D1_M1,1,Shikigami
6,7924,6,37,5243,612,7,0,0,Tank,0,NA_S1_RR_W2_D1_M1,1,Shikigami
7,2513,7,11,0,7699,4,0,1,Support,0,NA_S1_RR_W2_D1_M1,1,Shikigami
1,2982,6,15,1758,7300,6,0,0,Support,0,NA_S1_RR_W2_D1_M1,1,Shikigami
26,9540,3,28,793,0,1,0,10,Damage,1,NA_S1_RR_W2_D1_M1,1,Timeless
17,6990,4,6,10,0,5,1,9,Damage,1,NA_S1_RR_W2_D1_M1,1,Timeless
22,8240,7,43,5499,0,2,0,4,Tank,1,NA_S1_RR_W2_D1_M1,1,Timeless
16,3400,14,26,1397,5798,2,0,4,Support,1,NA_S1_RR_W2_D1_M1,1,Timeless
14,3349,20,5,560,12838,1,0,2,Support,1,NA_S1_RR_W2_D1_M1,1,Timeless
4,5750,0,23,677,0,10,0,0,Damage,0,NA_S1_RR_W2_D1_M1,2,Shikigami
5,8286,0,13,932,0,8,1,3,Damage,0,NA_S1_RR_W2_D1_M1,2,Shikigami
5,9404,1,75,15614,305,8,1,3,Tank,0,NA_S1_RR_W2_D1_M1,2,Shikigami
6,3591,5,77,5588,8715,6,0,3,Support,0,NA_S1_RR_W2_D1_M1,2,Shikigami
4,3464,5,27,797,10055,8,0,2,Support,0,NA_S1_RR_W2_D1_M1,2,Shikigami
18,9155,1,42,678,0,4,1,7,Damage,1,NA_S1_RR_W2_D1_M1,2,Timeless
29,12697,3,20,0,0,3,1,15,Damage,1,NA_S1_RR_W2_D1_M1,2,Timeless
26,7390,11,83,11276,347,1,0,5,Tank,1,NA_S1_RR_W2_D1_M1,2,Timeless
20,5768,11,112,1147,6906,1,2,7,Support,1,NA_S1_RR_W2_D1_M1,2,Timeless
18,5092,18,89,0,12500,2,1,5,Support,1,NA_S1_RR_W2_D1_M1,2,Timeless
15,10226,5,66,2149,13,7,0,7,Damage,0,NA_S1_RR_W2_D1_M1,3,Shikigami
11,7851,1,44,1042,0,8,1,3,Damage,0,NA_S1_RR_W2_D1_M1,3,Shikigami
13,13259,6,154,6787,2726,4,0,6,Tank,0,NA_S1_RR_W2_D1_M1,3,Shikigami
9,4692,12,34,0,12311,7,0,1,Support,0,NA_S1_RR_W2_D1_M1,3,Shikigami
7,2437,10,42,3179,8996,7,0,2,Support,0,NA_S1_RR_W2_D1_M1,3,Shikigami
21,8488,0,107,329,0,6,0,7,Damage,1,NA_S1_RR_W2_D1_M1,3,Timeless
15,11339,1,101,684,0,4,1,8,Damage,1,NA_S1_RR_W2_D1_M1,3,Timeless
22,11081,5,199,6872,0,3,0,7,Tank,1,NA_S1_RR_W2_D1_M1,3,Timeless
19,5300,13,86,3061,6962,3,0,7,Support,1,NA_S1_RR_W2_D1_M1,3,Timeless
22,5164,21,73,0,16005,3,0,4,Support,1,NA_S1_RR_W2_D1_M1,3,Timeless
6,5488,0,21,704,0,3,0,4,Damage,0,NA_S1_RR_W2_D1_M2,1,Amplify
8,7137,2,13,1278,0,8,0,2,Damage,0,NA_S1_RR_W2_D1_M2,1,Amplify
6,6046,7,35,3852,1928,8,0,1,Tank,0,NA_S1_RR_W2_D1_M2,1,Amplify
5,2809,5,22,2345,4848,9,0,1,Support,0,NA_S1_RR_W2_D1_M2,1,Amplify
2,2036,8,14,0,8942,6,0,0,Support,0,NA_S1_RR_W2_D1_M2,1,Amplify
29,10086,0,27,2789,0,2,2,11,Damage,1,NA_S1_RR_W2_D1_M2,1,SpaceStation
28,10373,4,13,0,0,3,1,12,Damage,1,NA_S1_RR_W2_D1_M2,1,SpaceStation
20,5966,13,16,3803,777,2,0,5,Tank,1,NA_S1_RR_W2_D1_M2,1,SpaceStation
19,4691,18,39,1071,4441,1,0,1,Support,1,NA_S1_RR_W2_D1_M2,1,SpaceStation
17,3416,19,32,0,10603,0,0,2,Support,1,NA_S1_RR_W2_D1_M2,1,SpaceStation
27,12523,3,38,1486,0,9,0,13,Damage,1,NA_S1_RR_W2_D1_M2,2,Amplify
32,11352,14,50,0,308,11,1,7,Damage,1,NA_S1_RR_W2_D1_M2,2,Amplify
31,17485,9,143,15536,707,7,0,11,Tank,1,NA_S1_RR_W2_D1_M2,2,Amplify
21,7720,23,57,4079,8404,10,0,4,Support,1,NA_S1_RR_W2_D1_M2,2,Amplify
21,4128,24,27,0,24048,8,0,4,Support,1,NA_S1_RR_W2_D1_M2,2,Amplify
29,11187,0,58,1949,0,11,3,11,Damage,0,NA_S1_RR_W2_D1_M2,2,SpaceStation
28,16128,1,48,348,0,10,2,15,Damage,0,NA_S1_RR_W2_D1_M2,2,SpaceStation
23,18107,10,111,22692,471,7,0,4,Tank,0,NA_S1_RR_W2_D1_M2,2,SpaceStation
16,6381,19,53,6139,11056,6,0,7,Support,0,NA_S1_RR_W2_D1_M2,2,SpaceStation
31,8776,21,30,171,18409,8,0,8,Support,0,NA_S1_RR_W2_D1_M2,2,SpaceStation
2,2060,0,54,260,0,3,0,1,Damage,0,NA_S1_RR_W2_D1_M2,3,Amplify
4,4388,0,18,1261,0,4,2,3,Damage,0,NA_S1_RR_W2_D1_M2,3,Amplify
1,4847,0,107,2332,0,3,0,1,Tank,0,NA_S1_RR_W2_D1_M2,3,Amplify
1,1224,3,0,0,7212,3,0,0,Support,0,NA_S1_RR_W2_D1_M2,3,Amplify
1,1293,1,6,402,7960,5,0,0,Support,0,NA_S1_RR_W2_D1_M2,3,Amplify
10,4411,0,24,0,0,1,0,5,Damage,1,NA_S1_RR_W2_D1_M2,3,SpaceStation
9,8260,3,25,0,0,1,0,3,Damage,1,NA_S1_RR_W2_D1_M2,3,SpaceStation
9,7322,0,58,7150,0,1,0,6,Tank,1,NA_S1_RR_W2_D1_M2,3,SpaceStation
8,2936,4,17,628,2193,1,0,3,Support,1,NA_S1_RR_W2_D1_M2,3,SpaceStation
4,2532,6,3,984,5960,1,1,1,Support,1,NA_S1_RR_W2_D1_M2,3,SpaceStation
2,3678,0,41,180,0,6,0,0,Damage,0,NA_S1_RR_W2_D1_M2,4,Amplify
2,4095,1,45,1296,287,6,0,1,Damage,0,NA_S1_RR_W2_D1_M2,4,Amplify
3,4469,1,60,5162,412,6,0,2,Tank,0,NA_S1_RR_W2_D1_M2,4,Amplify
0,1999,2,38,0,6306,6,0,0,Support,0,NA_S1_RR_W2_D1_M2,4,Amplify
0,2404,2,40,1012,3810,6,0,0,Support,0,NA_S1_RR_W2_D1_M2,4,Amplify
20,4705,0,27,0,0,0,0,5,Damage,1,NA_S1_RR_W2_D1_M2,4,SpaceStation
23,7835,3,15,0,0,1,0,13,Damage,1,NA_S1_RR_W2_D1_M2,4,SpaceStation
19,5533,7,18,5873,0,1,0,1,Tank,1,NA_S1_RR_W2_D1_M2,4,SpaceStation
16,3169,14,18,957,2667,1,0,7,Support,1,NA_S1_RR_W2_D1_M2,4,SpaceStation
17,3282,13,6,0,6892,0,0,4,Support,1,NA_S1_RR_W2_D1_M2,4,SpaceStation
9,4394,1,17,394,0,8,2,6,Damage,0,NA_S1_RR_W2_D2_M1,1,Amplify
8,5604,0,25,1316,570,8,0,4,Damage,0,NA_S1_RR_W2_D2_M1,1,Amplify
8,7576,1,68,7482,300,7,0,1,Tank,0,NA_S1_RR_W2_D2_M1,1,Amplify
5,3008,6,30,1774,4781,8,0,1,Support,0,NA_S1_RR_W2_D2_M1,1,Amplify
4,1538,6,9,0,10142,7,0,0,Support,0,NA_S1_RR_W2_D2_M1,1,Amplify
22,9960,2,18,0,0,3,0,9,Damage,1,NA_S1_RR_W2_D2_M1,1,NTMR
24,9580,2,22,492,0,3,0,13,Damage,1,NA_S1_RR_W2_D2_M1,1,NTMR
24,8304,8,58,6140,0,2,2,6,Tank,1,NA_S1_RR_W2_D2_M1,1,NTMR
16,3895,15,52,1678,3894,2,0,5,Support,1,NA_S1_RR_W2_D2_M1,1,NTMR
18,3370,15,17,0,8372,3,0,4,Support,1,NA_S1_RR_W2_D2_M1,1,NTMR
28,11066,4,64,326,0,16,3,10,Damage,0,NA_S1_RR_W2_D2_M1,2,Amplify
24,11437,0,181,2934,109,15,1,13,Damage,0,NA_S1_RR_W2_D2_M1,2,Amplify
32,18722,17,310,10150,2521,11,2,13,Tank,0,NA_S1_RR_W2_D2_M1,2,Amplify
31,7107,26,213,2385,10944,13,0,5,Support,0,NA_S1_RR_W2_D2_M1,2,Amplify
18,3223,23,146,0,21434,13,0,6,Support,0,NA_S1_RR_W2_D2_M1,2,Amplify
46,20382,7,46,0,0,9,3,19,Damage,1,NA_S1_RR_W2_D2_M1,2,NTMR
43,15683,0,154,2887,0,9,0,22,Damage,1,NA_S1_RR_W2_D2_M1,2,NTMR
41,20197,7,274,25899,0,9,1,16,Tank,1,NA_S1_RR_W2_D2_M1,2,NTMR
33,6472,29,265,2127,9526,10,0,8,Support,1,NA_S1_RR_W2_D2_M1,2,NTMR
30,8629,33,95,1615,18014,10,0,3,Support,1,NA_S1_RR_W2_D2_M1,2,NTMR
21,11147,0,27,1413,0,9,1,14,Damage,0,NA_S1_RR_W2_D2_M1,3,Amplify
27,9399,10,32,0,387,9,2,10,Damage,0,NA_S1_RR_W2_D2_M1,3,Amplify
25,10972,15,70,4131,2488,8,0,8,Tank,0,NA_S1_RR_W2_D2_M1,3,Amplify
14,4079,21,33,2072,5347,9,0,2,Support,0,NA_S1_RR_W2_D2_M1,3,Amplify
18,2738,19,15,0,11236,10,0,1,Support,0,NA_S1_RR_W2_D2_M1,3,Amplify
29,11143,15,11,0,526,7,2,10,Damage,1,NA_S1_RR_W2_D2_M1,3,NTMR
26,11221,3,53,1076,763,7,2,13,Damage,1,NA_S1_RR_W2_D2_M1,3,NTMR
27,9310,4,49,7102,600,9,0,10,Tank,1,NA_S1_RR_W2_D2_M1,3,NTMR
24,5975,17,53,2437,4858,7,1,9,Support,1,NA_S1_RR_W2_D2_M1,3,NTMR
13,4810,20,14,2012,10253,5,0,1,Support,1,NA_S1_RR_W2_D2_M1,3,NTMR
27,13350,5,94,13140,0,13,0,8,Damage,0,NA_S1_RR_W2_D2_M2,1,Avidity
28,17935,0,104,1044,976,12,0,10,Damage,0,NA_S1_RR_W2_D2_M2,1,Avidity
27,13480,20,115,9369,3286,15,1,7,Tank,0,NA_S1_RR_W2_D2_M2,1,Avidity
25,6949,20,70,0,21660,10,0,8,Support,0,NA_S1_RR_W2_D2_M2,1,Avidity
23,9679,24,126,3456,9915,10,0,5,Support,0,NA_S1_RR_W2_D2_M2,1,Avidity
39,16533,4,87,2050,0,10,1,17,Damage,1,NA_S1_RR_W2_D2_M2,1,SpaceStation
45,17402,18,129,5900,197,8,2,9,Damage,1,NA_S1_RR_W2_D2_M2,1,SpaceStation
41,19016,14,184,12961,1949,7,0,18,Tank,1,NA_S1_RR_W2_D2_M2,1,SpaceStation
34,10110,32,119,3425,9247,8,1,5,Support,1,NA_S1_RR_W2_D2_M2,1,SpaceStation
33,8210,37,64,693,20365,8,1,3,Support,1,NA_S1_RR_W2_D2_M2,1,SpaceStation
22,10159,0,30,3311,0,13,0,10,Damage,0,NA_S1_RR_W2_D2_M2,2,Avidity
20,15186,0,23,1192,0,10,1,10,Damage,0,NA_S1_RR_W2_D2_M2,2,Avidity
24,9230,9,82,7919,0,7,1,6,Tank,0,NA_S1_RR_W2_D2_M2,2,Avidity
16,7440,19,63,0,8936,11,0,4,Support,0,NA_S1_RR_W2_D2_M2,2,Avidity
17,7748,12,59,2574,7292,8,1,7,Support,0,NA_S1_RR_W2_D2_M2,2,Avidity
29,15790,0,54,936,0,8,1,12,Damage,1,NA_S1_RR_W2_D2_M2,2,SpaceStation
22,10429,3,37,5236,177,12,0,5,Damage,1,NA_S1_RR_W2_D2_M2,2,SpaceStation
28,12888,8,99,6152,0,3,2,13,Tank,1,NA_S1_RR_W2_D2_M2,2,SpaceStation
26,7512,22,47,2480,6360,8,0,8,Support,1,NA_S1_RR_W2_D2_M2,2,SpaceStation
26,8225,19,21,821,10489,7,1,10,Support,1,NA_S1_RR_W2_D2_M2,2,SpaceStation
4,3785,0,40,1755,0,5,0,4,Damage,0,NA_S1_RR_W2_D2_M2,3,Avidity
6,4698,1,32,43,0,6,0,2,Damage,0,NA_S1_RR_W2_D2_M2,3,Avidity
6,4354,2,49,6612,806,6,0,3,Tank,0,NA_S1_RR_W2_D2_M2,3,Avidity
6,3073,5,44,0,8442,5,0,1,Support,0,NA_S1_RR_W2_D2_M2,3,Avidity
5,3230,4,48,802,4401,6,0,2,Support,0,NA_S1_RR_W2_D2_M2,3,Avidity
20,7035,0,7,1235,0,1,1,11,Damage,1,NA_S1_RR_W2_D2_M2,3,SpaceStation
14,5638,2,27,0,0,3,1,3,Damage,1,NA_S1_RR_W2_D2_M2,3,SpaceStation
15,8391,6,24,5006,0,2,1,6,Tank,1,NA_S1_RR_W2_D2_M2,3,SpaceStation
13,3089,11,10,658,3199,2,0,4,Support,1,NA_S1_RR_W2_D2_M2,3,SpaceStation
13,2510,15,12,0,8291,4,0,4,Support,1,NA_S1_RR_W2_D2_M2,3,SpaceStation
10,6836,2,36,563,0,6,2,4,Damage,0,NA_S1_RR_W2_D2_M3,1,Rad
6,7116,2,24,0,0,7,0,1,Damage,0,NA_S1_RR_W2_D2_M3,1,Rad
9,7028,1,84,7122,0,7,0,6,Tank,0,NA_S1_RR_W2_D2_M3,1,Rad
7,3200,5,32,830,4180,5,0,2,Support,0,NA_S1_RR_W2_D2_M3,1,Rad
6,2984,11,25,0,8420,6,0,1,Support,0,NA_S1_RR_W2_D2_M3,1,Rad
17,7745,1,28,1081,0,6,0,5,Damage,1,NA_S1_RR_W2_D2_M3,1,Team Liquid
20,4978,0,30,38,0,4,1,6,Damage,1,NA_S1_RR_W2_D2_M3,1,Team Liquid
23,6506,8,75,4009,0,1,0,6,Tank,1,NA_S1_RR_W2_D2_M3,1,Team Liquid
13,3547,10,4,1394,6695,2,0,6,Support,1,NA_S1_RR_W2_D2_M3,1,Team Liquid
14,3301,10,41,408,3239,4,1,3,Support,1,NA_S1_RR_W2_D2_M3,1,Team Liquid
25,13449,2,64,1637,9,13,3,13,Damage,0,NA_S1_RR_W2_D2_M3,2,Rad
26,16289,4,52,144,0,15,2,14,Damage,0,NA_S1_RR_W2_D2_M3,2,Rad
27,15104,10,248,12657,1021,10,0,10,Tank,0,NA_S1_RR_W2_D2_M3,2,Rad
18,8092,16,127,3013,7795,13,1,6,Support,0,NA_S1_RR_W2_D2_M3,2,Rad
18,7175,26,76,0,17994,12,0,2,Support,0,NA_S1_RR_W2_D2_M3,2,Rad
38,16150,4,75,992,222,11,2,15,Damage,1,NA_S1_RR_W2_D2_M3,2,Team Liquid
39,11671,0,107,198,347,11,2,19,Damage,1,NA_S1_RR_W2_D2_M3,2,Team Liquid
46,17095,20,219,8792,1259,7,0,17,Tank,1,NA_S1_RR_W2_D2_M3,2,Team Liquid
18,6952,37,129,246,14385,8,0,4,Support,1,NA_S1_RR_W2_D2_M3,2,Team Liquid
27,7389,24,95,1193,8742,10,0,7,Support,1,NA_S1_RR_W2_D2_M3,2,Team Liquid
7,8095,1,25,2279,0,7,0,5,Damage,0,NA_S1_RR_W2_D2_M3,3,Rad
6,7436,1,4,0,0,9,4,5,Damage,0,NA_S1_RR_W2_D2_M3,3,Rad
5,5897,1,95,9908,156,8,0,1,Tank,0,NA_S1_RR_W2_D2_M3,3,Rad
2,3133,6,7,3882,8448,9,0,1,Support,0,NA_S1_RR_W2_D2_M3,3,Rad
2,2763,3,5,474,10376,8,0,0,Support,0,NA_S1_RR_W2_D2_M3,3,Rad
19,10076,1,117,900,0,2,0,8,Damage,1,NA_S1_RR_W2_D2_M3,3,Team Liquid
22,8848,0,171,754,0,3,1,12,Damage,1,NA_S1_RR_W2_D2_M3,3,Team Liquid
22,9084,6,66,3221,0,2,4,11,Tank,1,NA_S1_RR_W2_D2_M3,3,Team Liquid
15,3385,14,37,862,7338,3,0,3,Support,1,NA_S1_RR_W2_D2_M3,3,Team Liquid
14,5599,23,26,385,5756,2,1,7,Support,1,NA_S1_RR_W2_D2_M3,3,Team Liquid
10,6481,0,61,355,0,6,1,5,Damage,0,NA_S1_RR_W2_D3_M1,1,Rad
13,6748,0,42,0,0,6,0,6,Damage,0,NA_S1_RR_W2_D3_M1,1,Rad
13,7859,4,107,5500,1305,6,0,4,Tank,0,NA_S1_RR_W2_D3_M1,1,Rad
10,3792,10,35,1364,5840,4,0,4,Support,0,NA_S1_RR_W2_D3_M1,1,Rad
12,1915,10,39,0,6983,6,0,1,Support,0,NA_S1_RR_W2_D3_M1,1,Rad
15,6415,0,39,0,0,5,0,6,Damage,1,NA_S1_RR_W2_D3_M1,1,Avidity
18,6680,2,44,0,0,4,0,7,Damage,1,NA_S1_RR_W2_D3_M1,1,Avidity
16,6863,2,54,8820,0,5,0,9,Tank,1,NA_S1_RR_W2_D3_M1,1,Avidity
12,3945,16,58,0,10643,4,0,1,Support,1,NA_S1_RR_W2_D3_M1,1,Avidity
13,5633,8,80,751,3179,2,0,5,Support,1,NA_S1_RR_W2_D3_M1,1,Avidity
14,11244,1,34,1839,0,7,0,6,Damage,0,NA_S1_RR_W2_D3_M1,2,Rad
15,8820,2,27,549,0,11,1,9,Damage,0,NA_S1_RR_W2_D3_M1,2,Rad
14,9193,8,140,8356,262,7,1,2,Tank,0,NA_S1_RR_W2_D3_M1,2,Rad
7,4115,11,34,2289,5236,11,0,3,Support,0,NA_S1_RR_W2_D3_M1,2,Rad
7,5464,12,33,0,10707,8,0,4,Support,0,NA_S1_RR_W2_D3_M1,2,Rad
17,7126,3,29,6050,0,9,0,6,Damage,1,NA_S1_RR_W2_D3_M1,2,Avidity
23,11998,3,53,861,0,5,0,7,Damage,1,NA_S1_RR_W2_D3_M1,2,Avidity
34,9641,7,53,4985,0,2,0,13,Tank,1,NA_S1_RR_W2_D3_M1,2,Avidity
23,6655,28,71,179,8458,3,0,6,Support,1,NA_S1_RR_W2_D3_M1,2,Avidity
23,6024,17,82,890,5102,5,0,9,Support,1,NA_S1_RR_W2_D3_M1,2,Avidity
20,12712,9,38,303,0,9,0,10,Damage,0,NA_S1_RR_W2_D3_M1,3,Rad
25,8657,1,53,453,103,9,0,9,Damage,0,NA_S1_RR_W2_D3_M1,3,Rad
25,11885,9,159,9946,1846,7,0,10,Tank,0,NA_S1_RR_W2_D3_M1,3,Rad
15,4016,17,46,733,6973,9,0,4,Support,0,NA_S1_RR_W2_D3_M1,3,Rad
14,4386,23,89,426,13968,8,0,2,Support,0,NA_S1_RR_W2_D3_M1,3,Rad
29,8944,1,97,6056,7,7,0,12,Damage,1,NA_S1_RR_W2_D3_M1,3,Avidity
26,12359,4,64,968,0,7,1,11,Damage,1,NA_S1_RR_W2_D3_M1,3,Avidity
26,12153,17,124,5130,1576,7,0,7,Tank,1,NA_S1_RR_W2_D3_M1,3,Avidity
21,4351,23,75,0,13338,7,0,7,Support,1,NA_S1_RR_W2_D3_M1,3,Avidity
21,6392,22,164,1259,5602,7,0,5,Support,1,NA_S1_RR_W2_D3_M1,3,Avidity
21,5871,0,23,339,0,3,0,13,Damage,1,NA_S1_RR_W2_D3_M2,1,Team Liquid
16,5333,7,18,177,2,3,3,5,Damage,1,NA_S1_RR_W2_D3_M2,1,Team Liquid
23,6400,11,32,2339,0,1,1,6,Tank,1,NA_S1_RR_W2_D3_M2,1,Team Liquid
15,3973,7,3,109,2680,1,2,6,Support,1,NA_S1_RR_W2_D3_M2,1,Team Liquid
14,3008,10,20,205,2456,1,0,2,Support,1,NA_S1_RR_W2_D3_M2,1,Team Liquid
4,3181,0,5,426,0,7,2,3,Damage,0,NA_S1_RR_W2_D3_M2,1,Shikigami
3,4146,0,16,200,0,8,2,1,Damage,0,NA_S1_RR_W2_D3_M2,1,Shikigami
5,3933,1,41,3049,0,6,0,1,Tank,0,NA_S1_RR_W2_D3_M2,1,Shikigami
2,2382,2,9,266,2485,6,0,0,Support,0,NA_S1_RR_W2_D3_M2,1,Shikigami
2,3245,2,6,171,4893,7,0,1,Support,0,NA_S1_RR_W2_D3_M2,1,Shikigami
24,6824,2,14,878,27,5,0,12,Damage,1,NA_S1_RR_W2_D3_M2,2,Team Liquid
26,7384,0,35,737,1,3,0,12,Damage,1,NA_S1_RR_W2_D3_M2,2,Team Liquid
23,6496,7,53,4485,0,0,0,8,Tank,1,NA_S1_RR_W2_D3_M2,2,Team Liquid
11,3831,20,3,1044,6417,3,0,1,Support,1,NA_S1_RR_W2_D3_M2,2,Team Liquid
16,5068,16,33,1764,4199,1,0,4,Support,1,NA_S1_RR_W2_D3_M2,2,Team Liquid
9,6501,1,12,76,417,10,0,4,Damage,0,NA_S1_RR_W2_D3_M2,2,Shikigami
5,5435,0,40,595,0,8,0,1,Damage,0,NA_S1_RR_W2_D3_M2,2,Shikigami
